[16:10:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[09:44:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:44:27] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:44:42] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:44:57] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:45:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:45:27] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:45:42] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:45:57] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:46:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:46:27] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:46:42] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:46:57] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:47:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:47:27] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:47:42] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:47:57] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:48:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:48:28] 循环异常，5秒后重试: cannot import name 'is_trading_time' from 'realtime_quotes' (D:\quant_framework\realtime_quotes.py)
[09:48:43] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:48:58] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:49:13] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:49:28] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:49:43] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:49:58] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:50:13] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:50:28] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:50:43] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:50:59] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:51:14] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:51:29] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:51:44] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:51:59] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:52:14] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:52:29] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:52:44] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:52:59] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:53:14] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:53:29] 循环异常，5秒后重试: cannot import name 'is_trading_time' from 'realtime_quotes' (D:\quant_framework\realtime_quotes.py)
[09:53:45] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:54:01] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:54:17] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:54:33] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:54:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:55:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:55:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:55:35] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:55:50] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:56:06] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:56:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:56:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:56:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:57:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:57:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:57:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:57:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:58:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:58:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:58:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:58:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:59:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:59:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:59:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[09:59:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:00:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:00:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:00:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:00:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:01:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:01:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:01:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:01:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:02:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:02:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:02:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:02:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:03:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:03:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:03:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:03:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:04:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:04:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:04:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:04:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:05:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:05:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:05:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:06:09] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:06:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:06:39] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:06:54] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:07:09] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:07:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:07:39] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:07:54] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:08:09] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:08:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:08:39] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:08:54] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:09:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:09:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:09:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:10:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:10:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:10:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:10:50] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:11:05] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:11:20] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:11:35] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 151)
[10:11:50] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:12:05] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:12:20] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:12:35] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:12:50] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:13:46] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:14:01] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:14:16] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:14:31] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 152)
[10:45:40] 循环异常，5秒后重试: unsupported operand type(s) for *: 'NoneType' and 'int'
[10:46:06] 循环异常，5秒后重试: unsupported operand type(s) for *: 'NoneType' and 'int'
[10:46:22] 循环异常，5秒后重试: unsupported operand type(s) for *: 'NoneType' and 'int'
[13:13:21] 循环异常，5秒后重试: unsupported operand type(s) for *: 'NoneType' and 'int'
[13:36:21] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_positions_compat'
[09:33:31] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[09:36:59] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[10:01:50] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[10:20:12] 循环异常，5秒后重试: expected an indented block after 'try' statement on line 272 (realtime_quotes.py, line 274)
[10:20:27] 循环异常，5秒后重试: expected an indented block after 'try' statement on line 272 (realtime_quotes.py, line 274)
[10:20:42] 循环异常，5秒后重试: expected 'except' or 'finally' block (realtime_quotes.py, line 283)
[10:20:57] 循环异常，5秒后重试: expected 'except' or 'finally' block (realtime_quotes.py, line 283)
[10:21:12] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 347)
[10:21:27] 循环异常，5秒后重试: expected an indented block after 'try' statement on line 284 (realtime_quotes.py, line 286)
[10:21:42] 循环异常，5秒后重试: expected an indented block after 'try' statement on line 284 (realtime_quotes.py, line 286)
[10:33:19] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[10:55:13] 1 actions: [('止损卖50%(-7.3%≤-3%)', '603976')]
[10:55:24] 1 actions: [('止损卖50%(-7.3%≤-3%)', '603976')]
[10:55:37] 1 actions: [('止损卖50%(-7.4%≤-3%)', '603976')]
[10:55:48] 1 actions: [('止损卖50%(-7.4%≤-3%)', '603976')]
[10:56:00] 1 actions: [('止损卖50%(-7.4%≤-3%)', '603976')]
[11:03:43] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[11:06:56] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[11:07:32] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:00:53] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:00:53] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:01:08] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:01:25] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:01:48] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[13:08:00] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_daily_date'
[14:26:06] 1 actions: [('信号3级(20%仓)', 'sh688507')]
[23:17:49] 循环异常，5秒后重试: [WinError 1450] 系统资源不足，无法完成请求的服务。
[09:30:00] 1 actions: [('持仓到期(4天>=3天)', 'sh688507')]
[09:30:00] 1 actions: [('持仓到期(4天>=3天)', 'sh688507')]
[09:30:02] 1 actions: [('持仓到期(4天>=3天)', 'sh688507')]
[10:12:36] 信号构建失败: name '_CACHE_READY' is not defined
[10:12:46] HTTP信号兜底: 50条
[10:12:46] 循环异常，5秒后重试: 'PaperAccount' object has no attribute '_rule_engine'
[09:32:53] HTTP信号兜底失败: <urlopen error [WinError 10061] 由于目标计算机积极拒绝，无法连接。>
[09:47:12] HTTP信号兜底失败: <urlopen error [WinError 10061] 由于目标计算机积极拒绝，无法连接。>
[09:47:44] HTTP信号兜底失败: timed out
[09:48:14] HTTP信号兜底失败: timed out
[09:48:57] HTTP信号兜底失败: timed out
[09:49:27] HTTP信号兜底失败: timed out
[09:49:57] HTTP信号兜底失败: timed out
[09:50:24] HTTP信号兜底失败: timed out
[09:50:54] HTTP信号兜底失败: timed out
[09:51:24] HTTP信号兜底失败: timed out
[09:51:52] HTTP信号兜底失败: timed out
[09:51:52] HTTP信号兜底失败: timed out
[09:52:22] HTTP信号兜底失败: timed out
[09:52:22] HTTP信号兜底失败: timed out
[09:52:52] HTTP信号兜底失败: timed out
[09:52:52] HTTP信号兜底失败: timed out
[09:53:20] HTTP信号兜底失败: timed out
[09:53:20] HTTP信号兜底失败: timed out
[09:53:20] HTTP信号兜底失败: timed out
[09:53:50] HTTP信号兜底失败: timed out
[09:53:50] HTTP信号兜底失败: timed out
[09:53:50] HTTP信号兜底失败: timed out
[09:54:20] HTTP信号兜底失败: timed out
[09:54:20] HTTP信号兜底失败: timed out
[09:54:20] HTTP信号兜底失败: timed out
[09:54:49] HTTP信号兜底失败: timed out
[09:54:49] HTTP信号兜底失败: timed out
[09:54:49] HTTP信号兜底失败: timed out
[09:54:49] HTTP信号兜底失败: timed out
[09:54:49] HTTP信号兜底失败: timed out
[09:55:19] HTTP信号兜底失败: timed out
[09:55:19] HTTP信号兜底失败: timed out
[09:55:19] HTTP信号兜底失败: timed out
[09:55:19] HTTP信号兜底失败: timed out
[09:55:19] HTTP信号兜底失败: timed out
[09:55:49] HTTP信号兜底失败: timed out
[09:55:49] HTTP信号兜底失败: timed out
[09:55:49] HTTP信号兜底失败: timed out
[09:55:49] HTTP信号兜底失败: timed out
